timestamp,btc_inter-entity-flows_miner-to-exchange_date,btc_inter-entity-flows_miner-to-exchange_flow_mean,btc_inter-entity-flows_miner-to-exchange_flow_total,btc_inter-entity-flows_miner-to-exchange_transactions_count_flow,btc_exchange-flows_inflow_date,btc_exchange-flows_inflow_inflow_mean,btc_exchange-flows_inflow_inflow_mean_ma7,btc_exchange-flows_inflow_inflow_top10,btc_exchange-flows_inflow_inflow_total,btc_exchange-flows_outflow_date,btc_exchange-flows_outflow_outflow_mean,btc_exchange-flows_outflow_outflow_mean_ma7,btc_exchange-flows_outflow_outflow_top10,btc_exchange-flows_outflow_outflow_total,btc_flow-indicator_exchange-whale-ratio_date,btc_flow-indicator_exchange-whale-ratio_exchange_whale_ratio,btc_flow-indicator_fund-flow-ratio_date,btc_flow-indicator_fund-flow-ratio_fund_flow_ratio,btc_flow-indicator_stablecoins-ratio_date,btc_flow-indicator_stablecoins-ratio_stablecoins_ratio,btc_flow-indicator_stablecoins-ratio_stablecoins_ratio_usd,btc_market-indicator_mvrv_date,btc_market-indicator_mvrv_mvrv,btc_market-indicator_sopr-ratio_date,btc_market-indicator_sopr-ratio_sopr_ratio,coinglass_futures_openInterest_ohlc-history_c,coinglass_futures_openInterest_ohlc-history_h,coinglass_futures_openInterest_ohlc-history_l,coinglass_futures_openInterest_ohlc-history_o,coinglass_futures_openInterest_ohlc-history_t,coinglass_futures_fundingRate_ohlc-history_c,coinglass_futures_fundingRate_ohlc-history_h,coinglass_futures_fundingRate_ohlc-history_l,coinglass_futures_fundingRate_ohlc-history_o,coinglass_futures_fundingRate_ohlc-history_t,coinglass_futures_liquidation_v2_history_longLiquidationUsd,coinglass_futures_liquidation_v2_history_shortLiquidationUsd,coinglass_futures_liquidation_v2_history_t,coinglass_price_ohlc-history_c,coinglass_price_ohlc-history_h,coinglass_price_ohlc-history_l,coinglass_price_ohlc-history_o,coinglass_price_ohlc-history_t,coinglass_price_ohlc-history_v,data_source
1970-01-01 00:28:09.346800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31236.5,31364.9,31200,31294.1,1689346800,465652178.6225,REAL
1970-01-01 00:28:09.350400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31205.6,31272.7,31040.5,31236.6,1689350400,673474116.6572,REAL
1970-01-01 00:28:09.354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30674.9,31206,30601.6,31205.6,1689354000,2080269286.3896,REAL
1970-01-01 00:28:09.357600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30074.7,30760,30009.9,30674.8,1689357600,3553849618.5277,REAL
1970-01-01 00:28:09.361200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30099.9,30221.9,29876.6,30074.6,1689361200,1841950818.8442,REAL
1970-01-01 00:28:09.364800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30170.4,30220,29965,30099.9,1689364800,806498934.7131,REAL
1970-01-01 00:28:09.368400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30224.4,30252.9,30125.5,30170.4,1689368400,392181385.4737,REAL
1970-01-01 00:28:09.372000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30208,30236.2,30180,30224.4,1689372000,213881924.695,REAL
1970-01-01 00:28:09.375600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30293.3,30299.9,30191.2,30207.9,1689375600,382835685.4238,REAL
1970-01-01 00:28:09.379200,2023-07-15,0.14529796,8.2819838,57,2023-07-15,0.44626916,0.7904781,1601.91525039,9332.38073813,2023-07-15,11.13505702,14.52338658,2803.89893318,12927.80119714,2023-07-15,0.1716513,2023-07-15,0.03273914,2023-07-15,6.187e-05,1.86346261,2023-07-15,1.47585158,2023-07-15,1.2871827148118666,100110.5,101573.74,99976.49,101185.13,1689379200,0.001965,0.004733,-0.008062,-0.007313,1689379200,381375.8046,239153.24152,1689379200,30315,30315,30220.2,30293.4,1689379200,253830950.8732,REAL
1970-01-01 00:28:09.382800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30323,30380,30271.1,30315,1689382800,281857881.7784,REAL
1970-01-01 00:28:09.386400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30277.8,30336.9,30272.9,30323,1689386400,165048352.378,REAL
1970-01-01 00:28:09.390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276,30324.8,30250.7,30277.9,1689390000,192182530.6057,REAL
1970-01-01 00:28:09.393600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30282.9,30310,30275.1,30276,1689393600,98082910.6796,REAL
1970-01-01 00:28:09.397200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30279,30298.9,30241,30283,1689397200,118116338.4278,REAL
1970-01-01 00:28:09.400800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30299.8,30304.4,30250.9,30279,1689400800,112726755.6254,REAL
1970-01-01 00:28:09.404400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30317.6,30349.7,30283.3,30299.8,1689404400,232779646.1393,REAL
1970-01-01 00:28:09.408000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30301.5,30331.7,30258.9,30317.7,1689408000,153655773.0184,REAL
1970-01-01 00:28:09.411600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30334.5,30339.3,30300,30301.5,1689411600,85443324.9256,REAL
1970-01-01 00:28:09.415200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30309.5,30360,30286.7,30334.6,1689415200,154443323.0174,REAL
1970-01-01 00:28:09.418800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30298.5,30327.8,30273,30309.5,1689418800,129696782.539,REAL
1970-01-01 00:28:09.422400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30334.1,30348.4,30298.4,30298.5,1689422400,122346172.586,REAL
1970-01-01 00:28:09.426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30310.5,30337.4,30250.1,30334.3,1689426000,187415016.3203,REAL
1970-01-01 00:28:09.429600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30272,30319.5,30263.2,30310.6,1689429600,116345807.7264,REAL
1970-01-01 00:28:09.433200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30290.5,30307.2,30237,30272,1689433200,171936675.6457,REAL
1970-01-01 00:28:09.436800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30269,30295.7,30238.1,30290.4,1689436800,178520043.6688,REAL
1970-01-01 00:28:09.440400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30271.7,30300.8,30240,30268.9,1689440400,94958234.8449,REAL
1970-01-01 00:28:09.444000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30301.1,30341.5,30270.1,30271.7,1689444000,142681019.8766,REAL
1970-01-01 00:28:09.447600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30309.7,30333.7,30301,30301.1,1689447600,72819302.3891,REAL
1970-01-01 00:28:09.451200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30284.7,30309.8,30276,30309.7,1689451200,81740518.5398,REAL
1970-01-01 00:28:09.454800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30288.7,30292.1,30258,30284.7,1689454800,67311819.8757,REAL
1970-01-01 00:28:09.458400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30272.4,30306.7,30257.9,30288.8,1689458400,101382721.714,REAL
1970-01-01 00:28:09.462000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276.4,30280.5,30251,30272.4,1689462000,66414834.3106,REAL
1970-01-01 00:28:09.465600,2023-07-16,0.17568266,10.18959417,58,2023-07-16,0.63877388,0.75960921,2154.02702967,10903.87013041,2023-07-16,9.1105322,13.94366556,1884.63022165,10085.35915045,2023-07-16,0.19754702,2023-07-16,0.03070096,2023-07-16,6.18e-05,1.85555182,2023-07-16,1.4712216,2023-07-16,1.2505612835882105,100936.04,102109.71,99458.12,100110.5,1689465600,0.002794,0.008195,0.001927,0.001965,1689465600,1167739.79901,820807.26587,1689465600,30289.9,30297.4,30258.9,30276.5,1689465600,66699838.0776,REAL
1970-01-01 00:28:09.469200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30250.1,30320,30243.4,30289.9,1689469200,141076163.7206,REAL
1970-01-01 00:28:09.472800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30239.2,30325,30050,30250.1,1689472800,850030033.7752,REAL
1970-01-01 00:28:09.476400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30174.1,30248,30161.4,30239.2,1689476400,241741177.6785,REAL
1970-01-01 00:28:09.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143.6,30199.7,30120,30174,1689480000,209407368.3818,REAL
1970-01-01 00:28:09.483600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30225,30228.8,30143.5,30143.6,1689483600,139646840.4591,REAL
1970-01-01 00:28:09.487200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30245,30300.9,30210.4,30224.9,1689487200,157180097.5636,REAL
1970-01-01 00:28:09.490800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30253,30284.9,30233.5,30245.1,1689490800,100704797.0712,REAL
1970-01-01 00:28:09.494400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30283.2,30294.8,30250,30253,1689494400,95639041.8689,REAL
1970-01-01 00:28:09.498000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30290,30305,30270.8,30283.3,1689498000,138950412.2312,REAL
1970-01-01 00:28:09.501600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30273.4,30338.5,30257.1,30289.9,1689501600,254313119.9872,REAL
1970-01-01 00:28:09.505200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30293.6,30308.2,30263.4,30273.5,1689505200,104634944.5592,REAL
1970-01-01 00:28:09.508800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30280.8,30330,30270.8,30293.5,1689508800,110703724.4461,REAL
1970-01-01 00:28:09.512400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30292.4,30300.2,30254.1,30280.9,1689512400,124705583.4345,REAL
1970-01-01 00:28:09.516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30388.6,30441.6,30292.4,30292.5,1689516000,647669233.244,REAL
1970-01-01 00:28:09.519600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30366,30419.7,30360,30388.6,1689519600,218387303.5178,REAL
1970-01-01 00:28:09.523200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30349.6,30391.8,30305.5,30365.9,1689523200,221854999.8723,REAL
1970-01-01 00:28:09.526800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30365.5,30388,30344,30349.5,1689526800,94570876.0837,REAL
1970-01-01 00:28:09.530400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30260.5,30379.1,30193.9,30365.5,1689530400,346699559.2628,REAL
1970-01-01 00:28:09.534000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30239.5,30286.8,30179,30260.6,1689534000,228281989.1115,REAL
1970-01-01 00:28:09.537600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30255,30282.6,30222.5,30239.6,1689537600,112739921.2844,REAL
1970-01-01 00:28:09.541200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30274.9,30301,30254.9,30254.9,1689541200,85085286.2768,REAL
1970-01-01 00:28:09.544800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30309.5,30349.6,30245.1,30274.9,1689544800,163170459.468,REAL
1970-01-01 00:28:09.548400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30216.8,30320.7,30110.6,30309.5,1689548400,406432479.85,REAL
1970-01-01 00:28:09.552000,2023-07-17,0.13255423,7.95325385,60,2023-07-17,0.60127285,0.7173738,1499.99749,12466.19004862,2023-07-17,10.8296384,13.44483704,1972.86428903,13818.61859848,2023-07-17,0.12032525,2023-07-17,0.03039807,2023-07-17,6.309e-05,1.89947633,2023-07-17,1.47561304,2023-07-17,0.8066565426182215,104806.59,107457.15,100936.04,100936.04,1689552000,0.003986,0.006929,-0.002226,0.002794,1689552000,6264920.92499,1953610.74203,1689552000,30200.5,30299.6,30161,30216.9,1689552000,281542213.3248,REAL
1970-01-01 00:28:09.555600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276.9,30329.7,30176.7,30200.5,1689555600,246991814.463,REAL
1970-01-01 00:28:09.559200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30249.6,30288.6,30243,30276.8,1689559200,82311454.3945,REAL
1970-01-01 00:28:09.562800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30295.9,30309.4,30240.2,30249.5,1689562800,75819900.1695,REAL
1970-01-01 00:28:09.566400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30281.3,30302.7,30255.2,30295.9,1689566400,84557186.0596,REAL
1970-01-01 00:28:09.570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30250.6,30313.9,30246.4,30281.2,1689570000,127334971.4858,REAL
1970-01-01 00:28:09.573600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30259.9,30267.8,30220.2,30250.5,1689573600,97561968.2566,REAL
1970-01-01 00:28:09.577200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30265.3,30275.8,30228.1,30259.8,1689577200,91558303.4108,REAL
1970-01-01 00:28:09.580800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30242.7,30309.4,30241.6,30265.2,1689580800,160084716.0147,REAL
1970-01-01 00:28:09.584400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30163.6,30260.4,30130,30242.6,1689584400,333629186.542,REAL
1970-01-01 00:28:09.588000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30146.4,30198.4,29910,30163.5,1689588000,1108856482.7033,REAL
1970-01-01 00:28:09.591600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30145,30249.4,30126.7,30146.4,1689591600,438617053.5764,REAL
1970-01-01 00:28:09.595200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30196.9,30200.2,30015.9,30145,1689595200,678266882.8015,REAL
1970-01-01 00:28:09.598800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276,30300,30146.3,30196.9,1689598800,542969803.5602,REAL
1970-01-01 00:28:09.602400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263,30297.9,30213.7,30276,1689602400,314531860.8611,REAL
1970-01-01 00:28:09.606000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30163.4,30285.5,30100,30262.9,1689606000,465676626.1696,REAL
1970-01-01 00:28:09.609600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126,30224.4,30062.3,30163.4,1689609600,440180341.1524,REAL
1970-01-01 00:28:09.613200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30015.5,30146.6,29885,30125.9,1689613200,1004681533.2882,REAL
1970-01-01 00:28:09.616800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29783.9,30051.2,29630,30015.6,1689616800,1595482780.5606,REAL
1970-01-01 00:28:09.620400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29870,29924.5,29735.6,29784,1689620400,614576059.6594,REAL
1970-01-01 00:28:09.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29907.1,29978.2,29864.6,29869.9,1689624000,281904816.9058,REAL
1970-01-01 00:28:09.627600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30229.9,30282.9,29907,29907.1,1689627600,674896623.2404,REAL
1970-01-01 00:28:09.631200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30096.3,30258,30086.6,30229.9,1689631200,396457506.9112,REAL
1970-01-01 00:28:09.634800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.1,30160.8,30062.2,30096.4,1689634800,205110389.9708,REAL
1970-01-01 00:28:09.638400,2023-07-18,0.14633654,8.34118258,57,2023-07-18,0.69585307,0.70073658,2154.66524579,14896.82253601,2023-07-18,12.62564179,12.98966038,2904.15903134,15163.39579356,2023-07-18,0.14463925,2023-07-18,0.0271137,2023-07-18,6.415e-05,1.91013972,2023-07-18,1.4587627,2023-07-18,1.384168181870005,106822.54,109931.95,104748.17,104806.59,1689638400,0.01,0.01,0.003986,0.003986,1689638400,2226067.57491,1343385.14625,1689638400,30150.4,30186,30093.1,30126,1689638400,182165461.913,REAL
1970-01-01 00:28:09.642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30198.3,30227.5,30130.1,30150.4,1689642000,191998740.9608,REAL
1970-01-01 00:28:09.645600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30105.8,30215,30087,30198.4,1689645600,179213588.8454,REAL
1970-01-01 00:28:09.649200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30063.8,30137.5,30061.3,30105.9,1689649200,162693121.9672,REAL
1970-01-01 00:28:09.652800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30110.4,30110.9,30026.6,30063.8,1689652800,205430327.338,REAL
1970-01-01 00:28:09.656400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30040.4,30110.5,30024,30110.4,1689656400,147726241.7899,REAL
1970-01-01 00:28:09.660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29976.9,30086,29908.1,30040.5,1689660000,501422201.0633,REAL
1970-01-01 00:28:09.663600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29951.9,30030,29922.1,29976.8,1689663600,300895445.1235,REAL
1970-01-01 00:28:09.667200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30012.3,30098.5,29864.6,29952,1689667200,573714850.8577,REAL
1970-01-01 00:28:09.670800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29944.8,30029.3,29933.6,30012.2,1689670800,246467052.0287,REAL
1970-01-01 00:28:09.674400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29979,30025,29888.2,29944.7,1689674400,351102650.8411,REAL
1970-01-01 00:28:09.678000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29871.9,30068.9,29784,29979,1689678000,642356410.4684,REAL
1970-01-01 00:28:09.681600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29776,29907.4,29711.5,29872,1689681600,968754835.3111,REAL
1970-01-01 00:28:09.685200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29817.6,29856.4,29657.1,29775.9,1689685200,741562626.5376,REAL
1970-01-01 00:28:09.688800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29910.1,30028.6,29796.9,29817.5,1689688800,926756000.8346,REAL
1970-01-01 00:28:09.692400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29895.1,29920,29822.8,29910,1689692400,314436654.5289,REAL
1970-01-01 00:28:09.696000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29688,29954.3,29400,29895.1,1689696000,1266582178.9925,REAL
1970-01-01 00:28:09.699600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29807.9,29822.8,29657,29688,1689699600,516189011.5767,REAL
1970-01-01 00:28:09.703200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29895,29915,29777,29808,1689703200,400837721.8895,REAL
1970-01-01 00:28:09.706800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29708.1,29934.9,29660.2,29895,1689706800,449985904.2681,REAL
1970-01-01 00:28:09.710400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29766.8,29802.7,29678,29708.2,1689710400,294428910.6952,REAL
1970-01-01 00:28:09.714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29793.9,29820.9,29738,29766.8,1689714000,177374059.5597,REAL
1970-01-01 00:28:09.717600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29808.6,29811.1,29745.5,29794,1689717600,172706960.6004,REAL
1970-01-01 00:28:09.721200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29845.6,29859,29776.1,29808.6,1689721200,163320003.4868,REAL
1970-01-01 00:28:09.724800,2023-07-19,0.11309632,8.70841626,77,2023-07-19,0.85720671,0.70952356,5848.57930951,18585.95597398,2023-07-19,15.26809363,13.09702843,6160.40427411,18428.58901316,2023-07-19,0.31467735,2023-07-19,0.04141153,2023-07-19,6.454e-05,1.93047095,2023-07-19,1.4647268,2023-07-19,1.170561413776013,104806.92,107501.56,104408.67,106822.54,1689724800,0.002661,0.01,0.002661,0.01,1689724800,1672965.3078,1501785.16768,1689724800,30042.9,30060,29826.7,29845.7,1689724800,558548172.5887,REAL
1970-01-01 00:28:09.728400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29990.3,30062.9,29938,30042.9,1689728400,302820894.9317,REAL
1970-01-01 00:28:09.732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30010,30020,29954.5,29990.4,1689732000,187625144.768,REAL
1970-01-01 00:28:09.735600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30048,30067.7,29991,30010,1689735600,338941544.465,REAL
1970-01-01 00:28:09.739200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30085.9,30178.5,30037.8,30048,1689739200,520539488.9818,REAL
1970-01-01 00:28:09.742800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30085,30110.4,30037.3,30085.9,1689742800,212073392.5645,REAL
1970-01-01 00:28:09.746400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30028,30103.3,29986,30085,1689746400,252716099.9967,REAL
1970-01-01 00:28:09.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29984,30062.4,29950.1,30028.1,1689750000,259429046.3063,REAL
1970-01-01 00:28:09.753600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29911.1,30004,29854.6,29984.1,1689753600,361887388.4575,REAL
1970-01-01 00:28:09.757200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29991.3,30038.4,29852.2,29911.2,1689757200,388908752.6933,REAL
1970-01-01 00:28:09.760800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29975,30026.1,29964.8,29991.3,1689760800,176789190.6498,REAL
1970-01-01 00:28:09.764400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30004.7,30023.2,29943.3,29975.1,1689764400,178851945.4653,REAL
1970-01-01 00:28:09.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29939.2,30012.8,29870.2,30004.7,1689768000,348535155.7501,REAL
1970-01-01 00:28:09.771600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29984.5,30130,29800,29939.3,1689771600,897558613.2715,REAL
1970-01-01 00:28:09.775200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29810.9,30054.8,29755,29984.4,1689775200,897766402.8665,REAL
1970-01-01 00:28:09.778800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29939.8,29982.6,29745,29810.9,1689778800,538197611.409,REAL
1970-01-01 00:28:09.782400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29892,29965,29855.5,29939.7,1689782400,310871858.5582,REAL
1970-01-01 00:28:09.786000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29980.1,30076.8,29869,29891.9,1689786000,562105736.3633,REAL
1970-01-01 00:28:09.789600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30067.3,30084.3,29931.5,29980,1689789600,396466688.8237,REAL
1970-01-01 00:28:09.793200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30032.4,30088.1,30003.5,30067.2,1689793200,252879391.7603,REAL
1970-01-01 00:28:09.796800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29951.1,30042,29932.2,30032.4,1689796800,223575106.4462,REAL
1970-01-01 00:28:09.800400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29918.3,29954.5,29835.2,29951.1,1689800400,355377282.3514,REAL
1970-01-01 00:28:09.804000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29856.1,29947.8,29831.9,29918.4,1689804000,179752039.0354,REAL
1970-01-01 00:28:09.807600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29895.5,29928.1,29811,29856.1,1689807600,239327020.116,REAL
1970-01-01 00:28:09.811200,2023-07-20,0.16385846,8.02906477,49,2023-07-20,0.63460665,0.66457174,1667.45715492,13928.9814316,2023-07-20,11.55587819,12.36211701,1938.68429677,14363.95658889,2023-07-20,0.11971135,2023-07-20,0.03277278,2023-07-20,6.405e-05,1.89359137,2023-07-20,1.44727132,2023-07-20,1.23033855621218,109709.93,110352.29,102832.15,104806.92,1689811200,0.002926,0.01,0.000413,0.002661,1689811200,2034905.17413,1775553.67709,1689811200,29985,29999.6,29866,29895.5,1689811200,225891305.1422,REAL
1970-01-01 00:28:09.814800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29974,30017,29952.6,29985,1689814800,148034772.0813,REAL
1970-01-01 00:28:09.818400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29969,30037.9,29960.2,29974,1689818400,169913685.4585,REAL
1970-01-01 00:28:09.822000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29937,29982.3,29900.5,29969.1,1689822000,156737736.3532,REAL
1970-01-01 00:28:09.825600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29948.3,29975,29912.1,29937,1689825600,110714231.8963,REAL
