start_time,c,h,l,o,t,v
1700341200000,36550,36626,36530.7,36604,1700341200,108313848.0681
1700344800000,36517.4,36569.9,36450,36550,1700344800,152667334.8842
1700348400000,36580.9,36583.9,36502.3,36517.4,1700348400,137989092.5515
1700352000000,36472.2,36584,36464,36581,1700352000,139454612.7415
1700355600000,36493.9,36500,36400,36472.2,1700355600,179704191.2235
1700359200000,36464.1,36510,36413,36493.9,1700359200,106699296.5722
1700362800000,36527.7,36534.3,36433.2,36464,1700362800,93855674.4042
1700366400000,36544,36549.3,36492.3,36527.6,1700366400,73950527.12
1700370000000,36521.9,36560,36514.1,36544,1700370000,71272532.7091
1700373600000,36606,36682.3,36500,36522,1700373600,242186659.5885
1700377200000,36624,36684.9,36581.5,36606.1,1700377200,133699816.2235
1700380800000,36627.9,36720.9,36609.1,36624,1700380800,156563037.2377
1700384400000,36638.8,36671.2,36587.2,36628,1700384400,113212892.7928
1700388000000,36534.3,36644.1,36534.3,36638.7,1700388000,122715284.5162
1700391600000,36459.1,36544,36380,36534.3,1700391600,346279159.9951
1700395200000,36494.1,36500,36402.9,36459,1700395200,162037017.0906
1700398800000,36495.1,36520,36460,36494.1,1700398800,109528209.5159
1700402400000,36468,36495.1,36383,36495.1,1700402400,203071561.6874
1700406000000,36575.1,36580,36410,36468,1700406000,220573435.9433
1700409600000,36560.5,36647.1,36515.5,36575.1,1700409600,187201488.6508
1700413200000,36610.9,36613.2,36544.5,36560.5,1700413200,91086648.9932
1700416800000,36851.8,36959,36602,36610.9,1700416800,605927979.9284
1700420400000,36961.9,37000,36780,36851.9,1700420400,354535205.0078
1700424000000,36928.8,37049.7,36816.5,36962,1700424000,370940102.4868
1700427600000,37001.7,37111,36854.2,36928.7,1700427600,288815450.1649
1700431200000,36997.8,37048.9,36934.2,37001.7,1700431200,136668984.4104
1700434800000,37375.9,37528.2,36997.8,36997.8,1700434800,1184947071.8566
1700438400000,37314.9,37397.2,37152.5,37375.8,1700438400,452127777.625
1700442000000,37308,37375,37238,37315,1700442000,237340666.0961
1700445600000,37319.9,37338.5,37212,37308,1700445600,169417496.0294
1700449200000,37131.9,37337.6,37050,37319.9,1700449200,389832478.9594
1700452800000,37222.1,37232.9,37088.6,37132,1700452800,174390706.4816
1700456400000,37149.1,37230.8,37055,37222,1700456400,225462607.905
1700460000000,37197.1,37218.6,37069.2,37149.1,1700460000,172494428.319
1700463600000,37261.1,37280,37110.1,37197.1,1700463600,189138461.2573
1700467200000,37139.7,37268.4,37070.1,37261,1700467200,278691493.9011
1700470800000,37212.8,37235,37093,37139.6,1700470800,251839959.7478
1700474400000,37300.8,37399.6,37161.2,37212.9,1700474400,327769531.4444
1700478000000,37161,37445.5,37085,37300.8,1700478000,557372887.9914
1700481600000,37158.8,37169.8,37091.7,37160.9,1700481600,232682694.3877
1700485200000,37107.2,37255,37060,37158.8,1700485200,425935730.3475
1700488800000,37435.5,37525,36600,37107.2,1700488800,1414237332.8579
1700492400000,37475.1,37498.5,37230.5,37435.6,1700492400,762061099.9203
1700496000000,37250.6,37650.8,37250,37475,1700496000,916346620.8646
1700499600000,37598.1,37780,36780,37250.5,1700499600,1846080271.5578
1700503200000,37547.7,37714.4,37322,37598,1700503200,845352137.5482
1700506800000,37584.5,37784.7,37460,37547.8,1700506800,509483259.8008
1700510400000,37564,37618.7,37427,37584.5,1700510400,266467612.805
1700514000000,37433.2,37579.3,37284.9,37563.9,1700514000,346426061.721
1700517600000,37450.1,37590.4,37368.4,37433.1,1700517600,274546385.4544
1700521200000,37462.5,37631.1,37444.6,37450,1700521200,320248502.7096
1700524800000,37407.9,37535.9,37321.1,37462.6,1700524800,284289400.0401
1700528400000,37620.5,37650,37366.4,37408,1700528400,242972780.6353
1700532000000,37473.9,37675,37440,37620.5,1700532000,346043402.8683
1700535600000,37485.4,37578.5,37463.2,37473.8,1700535600,185222763.1001
1700539200000,37413.2,37503.7,37407.6,37485.4,1700539200,137256006.5491
1700542800000,37374.1,37417.4,37334.5,37413.2,1700542800,216823598.6355
1700546400000,37389.8,37434.4,37338,37374.2,1700546400,184650707.533
1700550000000,37297.1,37389.9,37250.4,37389.9,1700550000,274378953.356
1700553600000,37421.4,37439.5,37280.6,37297.1,1700553600,191798020.799
1700557200000,37327,37427.8,37327,37421.3,1700557200,115777340.2368
1700560800000,37367.9,37427.3,37325.1,37327.1,1700560800,120656749.2055
1700564400000,37189.5,37381.5,37156,37368,1700564400,394323835.2122
1700568000000,37205,37245.7,37127.3,37189.6,1700568000,335253219.8842
1700571600000,37027.2,37222.9,37020,37205,1700571600,455697775.6103
1700575200000,36646.5,37035,36447,37027.1,1700575200,1860227236.0614
1700578800000,36975.9,37204.3,36212.2,36646.6,1700578800,3312421998.1116
1700582400000,37198,37291.2,36756,36975.8,1700582400,1330869006.0075
1700586000000,36913.6,37531,36600,37198.1,1700586000,1956440289.4611
1700589600000,36888.7,36988,36708.9,36913.6,1700589600,674163533.0504
1700593200000,36989.9,37129.1,36765,36887.7,1700593200,520556154.9852
1700596800000,36940.6,37190,36849,36989.9,1700596800,576353098.6129
1700600400000,36839.9,37030.8,36717.5,36940.5,1700600400,427711593.8898
1700604000000,36385.4,36898.1,36300,36840,1700604000,871604489.3833
1700607600000,35737,36428.4,35720,36385.5,1700607600,1602022053.646
1700611200000,36109.9,36139,35610.7,35737.1,1700611200,994527835.4495
1700614800000,36085.2,36180,36061,36109.9,1700614800,290999417.127
1700618400000,36293.3,36310,36027.5,36085.1,1700618400,336797703.512
1700622000000,36378.8,36387.4,36252.4,36293.3,1700622000,258337879.3448
1700625600000,36409.9,36461.4,36320.5,36378.8,1700625600,325459217.1493
1700629200000,36359,36475.9,36332.9,36410,1700629200,244735902.6413
1700632800000,36511.4,36560,36358.9,36358.9,1700632800,315452917.1503
1700636400000,36430.7,36558.6,36430.5,36511.5,1700636400,234045604.0717
1700640000000,36561.7,36566,36385.4,36430.7,1700640000,268845565.0107
1700643600000,36683.5,36700,36502.6,36561.7,1700643600,363594453.9762
1700647200000,36661.8,36779,36565,36683.5,1700647200,438647413.1152
1700650800000,36465.9,36670.5,36429,36661.7,1700650800,384155672.9236
1700654400000,36560.6,36592,36442.8,36465.8,1700654400,280328973.5716
1700658000000,36597,36654.8,36450,36560.7,1700658000,390947084.4235
1700661600000,36402.1,36652.8,36281.2,36597.3,1700661600,554198783.623
1700665200000,36480.5,36639.9,36240,36402.1,1700665200,710472740.6036
1700668800000,36470,36583.5,36371.2,36480.6,1700668800,365607266.0176
1700672400000,36582.9,36644.2,36453,36470,1700672400,333673171.6497
1700676000000,37201.7,37293,36560,36582.8,1700676000,1653166604.4602
1700679600000,37297,37448,37122.1,37201.8,1700679600,778506276.6939
1700683200000,37629.8,37630.7,37219.2,37296.9,1700683200,748849034.6529
1700686800000,37618.3,37880,37519,37629.7,1700686800,1192277506.7773
1700690400000,37457,37766.8,37382.6,37618.4,1700690400,517768630.2401
1700694000000,37413.4,37500,37250.2,37457,1700694000,462260669.3999
1700697600000,37319.4,37548,37310,37413.5,1700697600,384119758.4029
1700701200000,37414,37494.8,37311.4,37319.4,1700701200,197952450.4188
1700704800000,37350.1,37450,37320.1,37414.1,1700704800,180583251.284
1700708400000,37311,37391.7,37263,37350,1700708400,191364206.4478
1700712000000,37350.7,37417.6,37280,37311,1700712000,173448168.0281
1700715600000,37331.6,37425,37315.6,37350.7,1700715600,115906450.9654
1700719200000,37279.4,37349.5,37275,37331.6,1700719200,143558763.5269
1700722800000,37378.5,37384,37279.3,37279.4,1700722800,158436050.9094
1700726400000,37507.1,37527,37364.6,37378.5,1700726400,278923330.3739
1700730000000,37643.7,37650,37450.3,37507.2,1700730000,279570092.2104
1700733600000,37470,37649.7,37438,37643.7,1700733600,277200878.3334
1700737200000,37378.2,37471.2,37135.8,37469.9,1700737200,723600585.8227
1700740800000,37309.2,37544.9,37260,37378.1,1700740800,485673706.6325
1700744400000,37243,37403.8,37222.3,37309.1,1700744400,305133488.82
1700748000000,37207.2,37312.2,37120,37243,1700748000,413942820.5413
1700751600000,36954.1,37256,36856.3,37207.2,1700751600,833923765.0307
1700755200000,37085.8,37177,36921.6,36954.2,1700755200,427838000.9963
1700758800000,37173.6,37246.7,37082.1,37085.9,1700758800,281616013.678
1700762400000,37257,37299.4,37166.9,37173.6,1700762400,213365001.8969
1700766000000,37282.3,37378,37180.5,37257,1700766000,223970454.1806
1700769600000,37282.9,37391.5,37271.1,37282.4,1700769600,187024981.2957
1700773200000,37250.9,37378.2,37244.9,37282.9,1700773200,150826782.3501
1700776800000,37311.1,37314.9,37209,37250.9,1700776800,124671326.9943
1700780400000,37294.3,37389.7,37252.9,37311.2,1700780400,160274649.235
1700784000000,37297.8,37337.9,37257.3,37294.4,1700784000,105885534.1609
1700787600000,37395.2,37487,37297.7,37297.8,1700787600,315894400.6123
1700791200000,37379.7,37443.7,37320,37395.2,1700791200,148826608.4408
1700794800000,37314,37394.8,37303,37379.7,1700794800,105986659.4957
1700798400000,37352,37364.5,37300.1,37314,1700798400,98663864.2575
1700802000000,37430,37430,37312,37352.1,1700802000,106879696.2316
1700805600000,37386.1,37433.9,37367,37430,1700805600,113651222.5279
1700809200000,37531.1,37587,37355.1,37386.2,1700809200,287298422.9797
1700812800000,37441.2,37583.9,37427.3,37531.1,1700812800,295824528.37
1700816400000,37634,37743,37440,37441.2,1700816400,572607797.6231
1700820000000,37611.2,38049,37584.3,37634,1700820000,1477025810.6942
1700823600000,37749.7,38200,37581,37611.1,1700823600,1506245390.763
1700827200000,37716,37982,37696.6,37749.8,1700827200,797162192.0557
1700830800000,37770.9,37860.8,37617.9,37716,1700830800,641532710.4539
1700834400000,37799.9,37810.9,37600,37770.9,1700834400,420565610.8237
1700838000000,38217.3,38425,37783,37799.9,1700838000,2280522036.8592
1700841600000,37733.3,38351.2,37551,38217.3,1700841600,1616851657.2765
1700845200000,37846.9,37924.4,37654.2,37733.3,1700845200,683924242.0108
1700848800000,37728,37892.7,37581.9,37846.9,1700848800,449419799.691
1700852400000,37758.5,37789.5,37616,37728,1700852400,226582200.026
1700856000000,37822.9,37882.9,37731.3,37758.5,1700856000,214975935.6645
1700859600000,37818.7,37940.8,37766.8,37822.8,1700859600,304382148.9332
1700863200000,37669.9,37834,37630.4,37818.6,1700863200,267178162.4559
1700866800000,37706.3,37722,37560.8,37670,1700866800,237351282.5848
1700870400000,37714,37767.3,37671.4,37706.3,1700870400,170682108.7231
1700874000000,37786.1,37816.7,37705.9,37714.1,1700874000,136579875.6714
1700877600000,37822.1,37823.4,37707.2,37786.2,1700877600,143875789.3855
1700881200000,37790.9,37840,37738,37822.1,1700881200,175883214.3194
1700884800000,37767.9,37791,37739.3,37791,1700884800,79737777.7147
1700888400000,37810.7,37814.3,37708.1,37767.9,1700888400,125249172.0157
1700892000000,37791.9,37830.5,37779,37810.6,1700892000,78755284.2591
1700895600000,37795,37820,37735.7,37792,1700895600,106489358.3233
1700899200000,37758,37827,37750.3,37795,1700899200,94326802.9779
1700902800000,37738,37787,37674.5,37758,1700902800,177416043.3145
1700906400000,37680.8,37739.1,37635.1,37738,1700906400,194767285.36
1700910000000,37645,37706.7,37570.9,37680.7,1700910000,253730646.2113
1700913600000,37717.8,37721.7,37628.1,37645,1700913600,123910628.6373
1700917200000,37716.4,37732.4,37634,37717.8,1700917200,125358492.2658
1700920800000,37673.2,37718.1,37643,37716.4,1700920800,95150678.2666
1700924400000,37697.8,37709.4,37607.6,37673.3,1700924400,122071832.852
1700928000000,37737.9,37761.3,37697.7,37697.7,1700928000,124334855.7183
1700931600000,37765.6,37799.9,37732.4,37737.9,1700931600,127172555.497
1700935200000,37809.9,37820.7,37747.7,37765.6,1700935200,103077224.5262
1700938800000,37805.9,37833,37779.4,37809.9,1700938800,82292266.1197
1700942400000,37780,37886.5,37748.3,37806,1700942400,249944647.2195
1700946000000,37780.9,37800,37753.7,37780.1,1700946000,58754152.4219
1700949600000,37710.9,37781,37693.2,37781,1700949600,98979858.9771
1700953200000,37766.6,37790.5,37700.3,37711,1700953200,68289670.2919
1700956800000,37730.3,37775.7,37722.3,37766.7,1700956800,72054680.1742
1700960400000,37672.5,37730.4,37663,37730.3,1700960400,100618652.7285
1700964000000,37729.2,37742.3,37650,37672.5,1700964000,92161541.7957
1700967600000,37721,37738.4,37712.4,37729.2,1700967600,34413852.4046
1700971200000,37752.1,37752.2,37685.6,37721.1,1700971200,74661965.2941
1700974800000,37766.5,37769.1,37728,37752.1,1700974800,55325221.2468
1700978400000,37781.9,37784.2,37720.5,37766.4,1700978400,87362486.0383
1700982000000,37773.5,37788.5,37743.3,37781.9,1700982000,79317638.9177
1700985600000,37748.5,37807.6,37741,37773.5,1700985600,100668686.1236
1700989200000,37751.6,37770.8,37720.1,37748.5,1700989200,64098685.0071
1700992800000,37689.1,37751.6,37687.5,37751.6,1700992800,95333140.1723
1700996400000,37663,37714,37650.2,37689.1,1700996400,174609381.6282
1701000000000,37611.9,37669.8,37248,37662.9,1701000000,933208831.5228
1701003600000,37500,37614.9,37330.5,37612,1701003600,465790292.4975
1701007200000,37328.1,37505.6,37268.5,37499.9,1701007200,492052567.0936
1701010800000,37418,37496,37279.3,37328.2,1701010800,358725564.1529
1701014400000,37212.1,37492.7,37126,37418,1701014400,776921778.0357
1701018000000,37264.3,37315,37132.1,37212,1701018000,272450976.6889
1701021600000,37233.1,37323.4,37142.5,37264.4,1701021600,272069897.3928
1701025200000,37360,37376,37211.1,37233,1701025200,182587582.6426
1701028800000,37577.2,37650,37338.2,37360.1,1701028800,480598294.5265
1701032400000,37604.1,37634.4,37450.8,37577.2,1701032400,276019200.2825
1701036000000,37647.5,37744.9,37591.6,37604,1701036000,390262980.9653
1701039600000,37437.9,37647.5,37306.5,37647.5,1701039600,580091509.7966
1701043200000,37479.2,37551.7,37381.9,37437.9,1701043200,262826654.4842
1701046800000,37473.5,37560,37440,37479.3,1701046800,151605045.1859
1701050400000,37299.7,37488.8,37208,37473.5,1701050400,412699115.134
1701054000000,37295.8,37319.5,37174.2,37299.6,1701054000,240690779.8931
1701057600000,37360.4,37377.5,37248.9,37295.8,1701057600,161992080.0589
1701061200000,37298.1,37386.8,37288.5,37360.3,1701061200,117721138.2459
1701064800000,37258.8,37416,37258.4,37298,1701064800,184196991.6727
1701068400000,37272.1,37334,37005,37258.7,1701068400,571297071.0685
1701072000000,37327.5,37394.3,37242.8,37272,1701072000,251964470.0867
1701075600000,37359.4,37457,37325.7,37327.6,1701075600,278435216.6017
1701079200000,37100,37359.4,36935.8,37359.3,1701079200,807522682.4827
1701082800000,37023.3,37135,36829.8,37100.3,1701082800,741548498.4584
1701086400000,36961.8,37094.9,36880,37023.3,1701086400,438659887.5488
1701090000000,36943.7,37030.9,36732.4,36961.9,1701090000,841639540.8781
1701093600000,36804.5,36999,36725.1,36943.7,1701093600,660727617.6015
1701097200000,36743.2,37066.4,36735.1,36804.5,1701097200,670643648.1365
1701100800000,37075.1,37114.6,36700,36743.3,1701100800,693731922.5652
1701104400000,36914.8,37145.4,36866.4,37075,1701104400,570799458.9909
1701108000000,36958.5,37074.7,36873.5,36914.8,1701108000,278058342.8893
1701111600000,36868.6,37056.8,36775.9,36958.5,1701111600,414901734.1581
1701115200000,36792,36950,36784,36868.5,1701115200,225869900.9296
1701118800000,37020.9,37047,36776,36792.2,1701118800,268544702.4289
1701122400000,37070.1,37076,36951.7,37020.9,1701122400,125110535.5497
1701126000000,37234.3,37279,37069.9,37070.1,1701126000,493385666.74
1701129600000,37248.3,37338,37176.3,37234.4,1701129600,351122098.7647
1701133200000,37190.6,37255.9,37151,37248.4,1701133200,182678887.3397
1701136800000,37165,37201.8,37106,37190.5,1701136800,180270096.7844
1701140400000,37119.9,37189.8,37088.8,37165.1,1701140400,130870889.7411
1701144000000,36973.9,37135,36963.9,37119.9,1701144000,256566729.6218
1701147600000,36894.9,36995.1,36856,36974,1701147600,329840605.1645
1701151200000,37088.7,37110,36877,36894.9,1701151200,275461805.9257
1701154800000,37087.2,37134.4,36952.6,37088.8,1701154800,280882610.5361
1701158400000,36929.8,37104.3,36929.8,37087.2,1701158400,204349856.4661
1701162000000,37076.4,37135,36917.4,36929.9,1701162000,214160634.1755
1701165600000,37105.9,37106.6,37007,37076.3,1701165600,171640092.5543
1701169200000,37250.1,37259.6,37073.5,37105.8,1701169200,391195240.5985
1701172800000,37199.9,37276.4,37165,37250,1701172800,346462694.2901
1701176400000,37401.7,37440,37140,37200,1701176400,559751828.5301
1701180000000,37357.4,37450,37340.8,37401.6,1701180000,401132731.9431
1701183600000,37502.2,37568.6,37282.2,37357.4,1701183600,706231891.7403
1701187200000,37868.7,37938,37502.1,37502.1,1701187200,1427373275.1147
1701190800000,38202.5,38244,37766,37868.4,1701190800,1717873203.8158
1701194400000,37961.2,38216.4,37862.4,38202.4,1701194400,988707553.4064
1701198000000,38105,38395,37930.8,37961.1,1701198000,1207201893.3031
1701201600000,38184.1,38270,38050.1,38104.7,1701201600,454342958.8021
1701205200000,37932,38220.6,37923.6,38184,1701205200,397594606.2896
1701208800000,37855.3,38036.7,37800,37932.1,1701208800,339343702.1876
1701212400000,37812.1,37930,37655.2,37855.3,1701212400,474630576.2148
1701216000000,37904.3,37909.5,37663.2,37812,1701216000,347524475.3795
1701219600000,37921.8,38091.9,37904.3,37904.3,1701219600,400977662.3165
1701223200000,37917,37970.9,37825.5,37921.9,1701223200,245712650.6297
1701226800000,37938.1,37999.7,37882,37917,1701226800,169852873.7756
1701230400000,37928,37953.2,37862.3,37938.1,1701230400,110838029.6501
1701234000000,38021,38033.1,37884.1,37928.1,1701234000,168725253.8798
1701237600000,38171.8,38238,37970,38021.1,1701237600,444293725.0796
1701241200000,38095.7,38171.8,38040,38171.7,1701241200,269625018.5101
1701244800000,38335.5,38379.2,38080,38095.7,1701244800,489686609.3193
1701248400000,38275,38500,38071.5,38335.5,1701248400,1000689763.4617
1701252000000,37965.1,38291.9,37895.2,38275.1,1701252000,697201996.8929
1701255600000,38098.6,38157.8,37901,37965,1701255600,425118405.8952
1701259200000,38147.9,38285,38039.1,38098.6,1701259200,419460294.9549
1701262800000,38106.9,38243.9,38083,38147.8,1701262800,324323861.2911
1701266400000,37808.9,38175.8,37768,38107,1701266400,832862319.9408
1701270000000,37817.6,37879.7,37551.8,37809,1701270000,1252292316.3979
1701273600000,37752.1,37866.6,37641,37817.6,1701273600,550383178.8037
1701277200000,37765.2,37870.9,37654,37752.2,1701277200,266187508.4527
1701280800000,37850,37850,37656.1,37765.2,1701280800,273160799.1524
1701284400000,37861.1,37924.5,37771.6,37849.9,1701284400,237480330.9227
1701288000000,37662.7,37871.7,37605.9,37861,1701288000,383880763.5941
1701291600000,37727.2,37770,37564.2,37663,1701291600,310396267.574
1701295200000,37777.6,37830,37723.8,37727.2,1701295200,113716453.1447
1701298800000,37837.1,37856.1,37706.1,37777.7,1701298800,193546569.5505
1701302400000,37759.5,37854.2,37749.5,37837.2,1701302400,196869306.383
1701306000000,37685.8,37800,37681.3,37759.5,1701306000,142921385.2857
1701309600000,37858.6,37909.9,37673,37685.7,1701309600,231468024.7049
1701313200000,38034.5,38035,37827.5,37858.5,1701313200,286163767.5961
1701316800000,37958.3,38132,37944,38034.4,1701316800,384407551.8466
1701320400000,37871.1,38001.8,37837.5,37958.4,1701320400,235264327.0829
1701324000000,37855,37939.6,37780.6,37871.2,1701324000,278513243.7766
1701327600000,37783.2,37891,37755.8,37854.9,1701327600,210118999.8453
1701331200000,37652.5,37805.2,37570.9,37783.1,1701331200,531257761.8741
1701334800000,37702.7,37727.8,37601,37652.5,1701334800,226745778.7013
1701338400000,37661.7,37755.7,37661.7,37702.7,1701338400,167554826.0887
1701342000000,37867.1,37895,37638.4,37661.8,1701342000,362126878.5488
1701345600000,37861.8,37913.6,37812,37867.1,1701345600,332756165.5033
1701349200000,37709.6,37964.6,37600,37861.9,1701349200,694729193.996
1701352800000,37646.1,37774.6,37442.9,37709.5,1701352800,1084168741.4073
1701356400000,37614,37720,37508,37646.1,1701356400,469199143.2134
1701360000000,37651.4,37719.5,37520,37613.9,1701360000,315239946.771
1701363600000,37728.7,37749.9,37619.8,37651.5,1701363600,154654397.9723
1701367200000,37733.6,37807,37693.7,37728.7,1701367200,224872545.3686
1701370800000,37745.3,37794.3,37672.7,37733.6,1701370800,137813470.9864
1701374400000,37720.1,37756,37683.6,37745.4,1701374400,116884618.4753
1701378000000,37730.8,37760.3,37684.2,37720.2,1701378000,86737894.5652
1701381600000,37685.8,37805,37667,37730.9,1701381600,128366120.6589
1701385200000,37716.8,37720.1,37585,37685.9,1701385200,218656191.609
1701388800000,37665.6,37734.6,37600,37716.9,1701388800,230902990.2521
1701392400000,37927.3,37960,37626.6,37665.5,1701392400,591668103.9281
1701396000000,37977.8,38070,37852.1,37927.4,1701396000,414121595.8325
1701399600000,38030.2,38056.8,37933.4,37977.9,1701399600,324291725.0733
1701403200000,38170.5,38236.6,38005.9,38030.1,1701403200,635280395.7813
1701406800000,38106.6,38195.3,38083,38170.4,1701406800,250235371.2266
1701410400000,38198.1,38208,38060.7,38106.7,1701410400,252471604.204
1701414000000,38234.9,38344.8,38182.4,38198.1,1701414000,704216974.8152
1701417600000,38298.1,38364,38205.2,38234.8,1701417600,428704508.974
1701421200000,38706.1,38750,38298.1,38298.1,1701421200,1772511691.3728
1701424800000,38537,38844,38532.1,38706.2,1701424800,903374727.509
1701428400000,38578,38657.7,38510,38536.9,1701428400,328123688.8091
1701432000000,38356,38629.9,38288.8,38578,1701432000,803165111.5164
1701435600000,38361.3,38434.4,38288.9,38356.1,1701435600,402914172.6753
1701439200000,38315.7,38388.8,38209.6,38361.3,1701439200,518257522.456
1701442800000,38401.5,38438.8,38280.7,38315.7,1701442800,357657075.1157
1701446400000,38790,38989,38383,38401.4,1701446400,1886497010.4356
1701450000000,38787.1,38880,38689.3,38790.1,1701450000,550369076.7009
1701453600000,38691.7,38920.9,38685.2,38787.1,1701453600,423898934.1866
1701457200000,38750.1,38776.5,38612.2,38691.8,1701457200,344226775.1166
1701460800000,38734.7,38850,38700,38750,1701460800,230716027.7339
1701464400000,38760.4,38888,38734.7,38734.7,1701464400,240082175.7188
1701468000000,38683.7,38833.9,38669.3,38760.4,1701468000,194410683.8012
1701471600000,38660,38721,38622.3,38683.8,1701471600,212609341.6578
1701475200000,38692,38713.5,38613.5,38659.9,1701475200,194642404.404
1701478800000,38734.4,38788,38672.1,38692,1701478800,185599440.084
1701482400000,38703.5,38753.8,38641.2,38734.4,1701482400,130571720.1329
1701486000000,38767.5,38767.5,38697,38703.4,1701486000,93619242.8437
1701489600000,38804,38804,38700,38767.4,1701489600,171318666.2116
1701493200000,38727.3,38807.8,38727.2,38804,1701493200,128494649.9006
1701496800000,38762.7,38772.1,38700.5,38727.2,1701496800,123630131.2925
1701500400000,38683.9,38815.5,38680,38762.6,1701500400,204020831.198
1701504000000,38694,38723.3,38620,38683.9,1701504000,178695312.3149
1701507600000,38757.5,38771.9,38685.8,38694,1701507600,128330539.7568
1701511200000,38735.7,38775.9,38732,38757.5,1701511200,88345044.2034
1701514800000,38722.8,38739.3,38689.1,38735.8,1701514800,103831268.3574
1701518400000,38764,38781.3,38716.4,38722.8,1701518400,127100852.9422
1701522000000,38796.3,38859.5,38743.3,38764,1701522000,245283609.6557
1701525600000,38758.4,38836.6,38704,38796.3,1701525600,194768436.3729
1701529200000,38787,38813.5,38688,38758.4,1701529200,265945141.8309
1701532800000,38727.9,38794.7,38688.1,38786.9,1701532800,161706317.5751
1701536400000,38779.3,38779.4,38720.9,38728,1701536400,83841720.8593
1701540000000,38856.2,38967.2,38760.5,38779.4,1701540000,587799338.7293
1701543600000,39416.4,39900,38854.1,38856.3,1701543600,3035956531.4202
1701547200000,39570.1,39598,39272.7,39416.4,1701547200,590594800.2367
1701550800000,39553,39725,39411.7,39570.2,1701550800,629305855.648
1701554400000,39343.1,39605.5,39270.8,39553.1,1701554400,477481995.3611
1701558000000,39435,39464,39313.5,39343.1,1701558000,212913670.9588
1701561600000,39485.6,39514.3,39384.7,39435.1,1701561600,213308807.1089
1701565200000,39472,39549,39459.5,39485.7,1701565200,176357136.12
1701568800000,39348.9,39535.8,39335.7,39472,1701568800,243214105.8082
1701572400000,39376,39379,39255.2,39348.9,1701572400,267409023.51
1701576000000,39348.8,39416.3,39338,39376,1701576000,164803582.7044
1701579600000,39406.4,39436,39307.7,39348.8,1701579600,129213441.2434
1701583200000,39406.4,39444,39359.6,39406.4,1701583200,104771223.14
1701586800000,39474.1,39488,39388,39406.3,1701586800,150577039.9839
1701590400000,39393.5,39480,39390.8,39474.2,1701590400,104826736.6321
1701594000000,39449.8,39459.9,39386.3,39393.5,1701594000,122031365.8146
1701597600000,39538.9,39539.3,39403.6,39449.8,1701597600,188478217.6418
1701601200000,39471.4,39538.9,39437.8,39538.8,1701601200,196836834.7125
1701604800000,39393.3,39501.5,39367,39471.3,1701604800,206917759.1574
1701608400000,39664.1,39791.3,39373.9,39393.3,1701608400,923082850.3861
1701612000000,39527,39746.5,39525,39664.2,1701612000,606649287.4322
1701615600000,39758.5,39820,39476.1,39526.9,1701615600,510657019.3866
1701619200000,39658.8,39847,39637.7,39758.5,1701619200,518590381.0737
1701622800000,39519,39668.4,39442.4,39658.7,1701622800,416923825.9228
1701626400000,39530,39576.6,39481.2,39519,1701626400,139291845.7194
1701630000000,39555.1,39566.5,39420.8,39530,1701630000,178186393.3947
1701633600000,39556.1,39628.9,39541.4,39555.2,1701633600,143198426.5288
1701637200000,39704.7,39759,39556.1,39556.1,1701637200,208342946.3772
1701640800000,40079.9,40410.1,39680.8,39704.6,1701640800,1887177106.8048
1701644400000,39979.7,40207.8,39776,40079.9,1701644400,1008874884.8422
1701648000000,40217.6,40246,39970.4,39979.8,1701648000,688472587.7443
1701651600000,40613.7,40915.3,40162.1,40217.7,1701651600,2211400358.4606
1701655200000,40697.6,40720.3,40487.3,40613.6,1701655200,640570767.3118
1701658800000,40720.7,40908.4,40685.2,40697.5,1701658800,540382130.3754
1701662400000,40915.1,40950,40693.5,40720.6,1701662400,608684654.8255
1701666000000,41517.1,41599.9,40867.1,40915.1,1701666000,2284762713.7957
1701669600000,41410.5,41792,41352.5,41517.1,1701669600,1647649075.8636
1701673200000,41471.9,41577,41318.5,41410.6,1701673200,650751496.6873
1701676800000,41705.5,41761.4,41388.4,41471.8,1701676800,673674414.7524
1701680400000,41559.6,41841.2,41538.2,41705.5,1701680400,906889472.2846
1701684000000,41991.3,42135,41550.2,41559.5,1701684000,1491853007.6552
1701687600000,41605.9,42179,41336.1,41991.2,1701687600,2645460387.477
1701691200000,41801.8,41839.6,41494.2,41606,1701691200,1085964990.1066
1701694800000,41742,41920,41718.3,41801.8,1701694800,690201808.7846
1701698400000,41653.7,41800,41470,41741.9,1701698400,852384865.0708
1701702000000,41280.8,41664.5,41120.1,41653.6,1701702000,1459435040.8062
1701705600000,41642,41645.4,41186.8,41280.9,1701705600,808786151.8235
1701709200000,41621.7,41779.7,41560.8,41641.9,1701709200,704137234.8027
1701712800000,41733.3,41777.1,41518,41622.7,1701712800,458246214.5692
1701716400000,42001,42091.1,41712.2,41733.3,1701716400,972171063.0437
1701720000000,41779,42020,41728.5,42000.9,1701720000,557950954.6393
1701723600000,42050,42071.6,41722.8,41779.1,1701723600,389756709.235
1701727200000,41953.6,42440,41858.2,42050,1701727200,1554420057.1369
1701730800000,41993.1,42012.6,41802,41953.5,1701730800,449079847.365
1701734400000,41925.9,41993.1,41748.1,41993.1,1701734400,421657291.3373
1701738000000,41808.3,41934.7,41630,41926,1701738000,498100935.1869
1701741600000,41742.8,41822.6,41630,41808.3,1701741600,341420382.5695
